User_ID,Region,Language_Preference,Subscription_Plan,Device_Type,Avg_Watch_Hours,Tenure_Months
1507,West India,Gujarati,Basic,Smart TV,3.4,29
1508,West India,Marathi,Standard,Laptop,4.0,31
1509,Northeast India,Kannada,Standard,Mobile,2.7,45
1510,North India,Marathi,Basic,Laptop,2.9,35
1511,East India,Marathi,Mobile,Laptop,4.9,28
1512,West India,Telugu,Mobile,Mobile,3.1,38
1513,North India,Gujarati,Standard,Mobile,1.2,44
1514,West India,Kannada,Standard,Mobile,4.1,4
1515,West India,Kannada,Standard,Smart TV,4.5,28
1516,East India,Marathi,Basic,Laptop,4.5,31
1517,South India,Malayalam,Mobile,Smart TV,2.8,23
1518,Northeast India,Gujarati,Standard,Mobile,3.5,14
1519,Northeast India,Malayalam,Standard,Smart TV,4.1,28
1520,East India,Punjabi,Basic,Laptop,4.7,14
1521,West India,Punjabi,Standard,Mobile,4.1,1
1522,North India,Hindi,Basic,Mobile,4.4,43
1523,West India,Marathi,Standard,Mobile,2.6,32
1524,East India,Kannada,Standard,Laptop,0.8,41
1525,Northeast India,Telugu,Standard,Smart TV,4.8,18
1526,West India,Kannada,Basic,Mobile,2.4,5
1527,Northeast India,Kannada,Basic,Mobile,3.3,42
1528,North India,Tamil,Standard,Smart TV,4.5,15
1529,Northeast India,Kannada,Standard,Smart TV,3.5,42
1530,Northeast India,Hindi,Basic,Smart TV,4.3,16
1531,South India,Malayalam,Standard,Smart TV,6.4,36
1532,South India,Punjabi,Mobile,Mobile,4.2,36
1533,South India,Kannada,Premium,Smart TV,2.6,40
1534,Northeast India,Kannada,Standard,Mobile,1.8,30
1535,East India,Tamil,Basic,Smart TV,4.3,38
1536,Northeast India,Gujarati,Basic,Smart TV,3.6,23
1537,East India,Telugu,Mobile,Tablet,1.8,11
1538,East India,Gujarati,Mobile,Mobile,4.9,25
1539,South India,Telugu,Mobile,Smart TV,4.4,45
1540,West India,Kannada,Standard,Mobile,3.5,43
1541,North India,Tamil,Premium,Smart TV,6.1,2
1542,South India,Bengali,Basic,Smart TV,4.7,35
1543,South India,Marathi,Basic,Smart TV,2.3,47
1544,West India,Punjabi,Basic,Tablet,4.9,24
1545,North India,Malayalam,Mobile,Laptop,3.8,13
1546,Northeast India,Punjabi,Mobile,Laptop,5.8,42
1547,Northeast India,Malayalam,Standard,Tablet,4.6,37
1548,South India,Gujarati,Premium,Tablet,4.1,30
1549,North India,Hindi,Basic,Laptop,4.0,11
1550,South India,Kannada,Standard,Mobile,2.1,23
1551,East India,Bengali,Premium,Mobile,2.9,46
1552,South India,Malayalam,Mobile,Smart TV,3.8,28
1553,South India,Marathi,Standard,Mobile,1.9,29
1554,Northeast India,Malayalam,Standard,Mobile,4.1,15
1555,Northeast India,Hindi,Basic,Tablet,2.6,45
1556,Northeast India,Punjabi,Mobile,Mobile,3.0,3
1557,East India,Tamil,Standard,Mobile,4.4,9
1558,Northeast India,Punjabi,Standard,Mobile,2.8,8
1559,North India,Tamil,Mobile,Smart TV,4.1,47
1560,West India,Punjabi,Basic,Mobile,3.7,33
1561,North India,Marathi,Mobile,Mobile,2.2,34
1562,North India,Punjabi,Premium,Mobile,4.6,9
1563,Northeast India,Marathi,Basic,Mobile,4.6,17
1564,West India,Marathi,Standard,Smart TV,4.7,41
1565,West India,Tamil,Basic,Mobile,5.8,1
1566,West India,Gujarati,Mobile,Mobile,3.0,40
1567,East India,Telugu,Mobile,Mobile,1.2,5
1568,Northeast India,Kannada,Mobile,Mobile,2.7,30
1569,West India,Malayalam,Mobile,Smart TV,4.7,11
1570,East India,Telugu,Basic,Smart TV,3.4,28
1571,South India,Hindi,Mobile,Mobile,1.8,38
1572,South India,Gujarati,Basic,Mobile,1.5,17
1573,East India,Telugu,Basic,Mobile,5.2,23
1574,East India,Tamil,Basic,Laptop,4.2,18
1575,Northeast India,Hindi,Standard,Smart TV,2.9,37
1576,Northeast India,Bengali,Standard,Smart TV,5.8,27
1577,South India,Gujarati,Premium,Mobile,6.7,25
1578,West India,Telugu,Mobile,Mobile,4.7,5
1579,South India,Hindi,Basic,Mobile,4.4,19
1580,West India,Bengali,Basic,Laptop,4.1,27
1581,West India,Punjabi,Basic,Laptop,4.5,13
1582,Northeast India,Hindi,Standard,Smart TV,5.9,7
1583,North India,Tamil,Basic,Tablet,2.3,26
1584,North India,Punjabi,Basic,Smart TV,3.1,14
1585,East India,Tamil,Basic,Mobile,3.4,27
1586,Northeast India,Telugu,Premium,Mobile,4.2,8
1587,West India,Kannada,Premium,Mobile,5.4,31
1588,North India,Telugu,Basic,Smart TV,4.0,35
1589,West India,Punjabi,Mobile,Mobile,4.3,27
1590,North India,Marathi,Standard,Mobile,4.3,4
1591,North India,Telugu,Premium,Smart TV,3.5,42
1592,North India,Punjabi,Mobile,Smart TV,3.0,4
1593,Northeast India,Hindi,Basic,Mobile,3.6,18
1594,South India,Telugu,Premium,Mobile,2.7,23
1595,West India,Hindi,Standard,Mobile,2.7,32
1596,Northeast India,Tamil,Mobile,Smart TV,3.9,12
1597,Northeast India,Gujarati,Basic,Laptop,2.9,20
1598,Northeast India,Kannada,Premium,Smart TV,5.7,47
1599,Northeast India,Tamil,Standard,Laptop,3.7,45
1600,Northeast India,Tamil,Standard,Mobile,5.1,12
1601,East India,Punjabi,Standard,Mobile,2.0,8
1602,West India,Marathi,Mobile,Laptop,2.0,22
1603,Northeast India,Malayalam,Standard,Smart TV,3.4,27
1604,West India,Marathi,Mobile,Smart TV,4.6,41
1605,East India,Punjabi,Premium,Mobile,2.9,41
1606,East India,Kannada,Basic,Smart TV,3.4,17
1607,West India,Punjabi,Premium,Mobile,4.7,32
1608,North India,Bengali,Mobile,Smart TV,3.0,33
1609,South India,Tamil,Basic,Laptop,2.6,31
1610,North India,Gujarati,Mobile,Mobile,4.4,6
1611,North India,Bengali,Standard,Smart TV,1.9,39
1612,North India,Punjabi,Standard,Laptop,3.1,9
1613,Northeast India,Bengali,Standard,Mobile,3.6,42
1614,East India,Gujarati,Basic,Mobile,4.1,32
1615,North India,Punjabi,Mobile,Mobile,4.5,36
1616,East India,Punjabi,Premium,Mobile,4.7,16
1617,West India,Bengali,Standard,Mobile,3.1,12
1618,South India,Hindi,Standard,Mobile,4.6,41
1619,West India,Telugu,Standard,Smart TV,4.1,3
1620,West India,Punjabi,Standard,Tablet,4.4,27
1621,Northeast India,Bengali,Basic,Laptop,2.7,27
1622,South India,Malayalam,Standard,Smart TV,4.3,9
1623,West India,Kannada,Standard,Laptop,3.3,17
1624,West India,Malayalam,Premium,Mobile,3.6,46
1625,South India,Bengali,Standard,Smart TV,3.7,5
1626,South India,Tamil,Mobile,Smart TV,6.0,26
1627,West India,Tamil,Basic,Smart TV,2.4,21
1628,South India,Bengali,Mobile,Laptop,4.9,1
1629,West India,Punjabi,Mobile,Mobile,5.2,1
1630,West India,Gujarati,Standard,Mobile,4.5,35
1631,Northeast India,Telugu,Premium,Smart TV,2.9,9
1632,North India,Punjabi,Mobile,Mobile,5.5,23
1633,West India,Malayalam,Basic,Mobile,3.1,38
1634,East India,Telugu,Premium,Laptop,4.3,41
1635,North India,Malayalam,Standard,Tablet,3.6,4
1636,North India,Bengali,Basic,Mobile,3.1,19
1637,North India,Gujarati,Standard,Mobile,4.2,37
1638,Northeast India,Malayalam,Basic,Mobile,5.8,5
1639,West India,Gujarati,Mobile,Laptop,3.8,28
1640,Northeast India,Punjabi,Mobile,Smart TV,5.9,46
1641,West India,Bengali,Mobile,Mobile,3.3,42
1642,Northeast India,Kannada,Basic,Laptop,3.6,23
1643,Northeast India,Tamil,Premium,Smart TV,2.0,38
1644,East India,Marathi,Standard,Smart TV,2.8,23
1645,Northeast India,Gujarati,Basic,Mobile,3.2,46
1646,South India,Kannada,Basic,Smart TV,3.1,18
1647,East India,Kannada,Mobile,Mobile,2.3,29
1648,Northeast India,Gujarati,Standard,Mobile,2.6,28
1649,North India,Kannada,Standard,Mobile,3.2,9
1650,South India,Malayalam,Mobile,Smart TV,4.9,39
1651,South India,Kannada,Mobile,Tablet,1.7,10
1652,South India,Telugu,Standard,Smart TV,1.0,2
1653,East India,Malayalam,Basic,Laptop,1.4,13
1654,Northeast India,Kannada,Basic,Smart TV,2.5,38
1655,Northeast India,Punjabi,Standard,Mobile,4.3,27
1656,North India,Tamil,Basic,Smart TV,3.1,41
1657,North India,Bengali,Mobile,Smart TV,3.1,20
1658,South India,Kannada,Basic,Smart TV,3.0,40
1659,North India,Hindi,Basic,Mobile,1.2,10
1660,East India,Tamil,Premium,Mobile,4.5,16
1661,Northeast India,Punjabi,Premium,Smart TV,5.1,15
1662,South India,Kannada,Premium,Tablet,3.1,13
1663,North India,Kannada,Standard,Smart TV,3.6,38
1664,East India,Marathi,Basic,Mobile,3.6,20
1665,East India,Telugu,Standard,Smart TV,2.2,24
1666,North India,Telugu,Premium,Mobile,3.0,41
1667,Northeast India,Tamil,Mobile,Laptop,5.6,7
1668,North India,Marathi,Basic,Mobile,3.5,23
1669,South India,Bengali,Standard,Smart TV,3.8,24
1670,North India,Malayalam,Standard,Smart TV,2.7,29
1671,East India,Telugu,Mobile,Laptop,3.0,5
1672,North India,Marathi,Basic,Smart TV,4.3,43
1673,Northeast India,Telugu,Standard,Mobile,2.5,45
1674,West India,Gujarati,Basic,Smart TV,5.4,35
1675,North India,Punjabi,Standard,Smart TV,1.6,1
1676,Northeast India,Bengali,Basic,Smart TV,2.7,36
1677,Northeast India,Punjabi,Premium,Laptop,1.7,18
1678,East India,Kannada,Basic,Laptop,5.1,6
1679,Northeast India,Telugu,Basic,Mobile,3.5,23
1680,Northeast India,Kannada,Mobile,Smart TV,3.2,10
1681,Northeast India,Hindi,Mobile,Mobile,4.0,7
1682,Northeast India,Telugu,Standard,Mobile,5.2,44
1683,South India,Marathi,Basic,Mobile,3.8,8
1684,South India,Bengali,Basic,Smart TV,4.9,13
1685,East India,Kannada,Mobile,Tablet,3.1,30
1686,North India,Telugu,Standard,Mobile,2.3,18
1687,Northeast India,Hindi,Standard,Tablet,3.8,14
1688,North India,Punjabi,Mobile,Smart TV,2.7,11
1689,North India,Marathi,Standard,Smart TV,4.3,42
1690,East India,Gujarati,Standard,Smart TV,3.0,38
1691,Northeast India,Telugu,Standard,Laptop,3.4,13
1692,Northeast India,Gujarati,Basic,Mobile,0.8,42
1693,West India,Tamil,Standard,Laptop,3.4,44
1694,North India,Bengali,Mobile,Laptop,3.2,33
1695,North India,Telugu,Basic,Mobile,4.9,13
1696,South India,Hindi,Mobile,Mobile,4.5,25
1697,West India,Kannada,Basic,Laptop,3.5,24
1698,South India,Tamil,Mobile,Mobile,1.5,29
1699,South India,Bengali,Premium,Mobile,3.0,36
1700,South India,Punjabi,Basic,Mobile,4.9,6
1701,East India,Marathi,Mobile,Laptop,3.3,18
1702,East India,Gujarati,Basic,Mobile,2.2,28
1703,South India,Tamil,Mobile,Tablet,4.9,5
1704,West India,Kannada,Basic,Smart TV,1.6,18
1705,North India,Marathi,Basic,Mobile,3.4,37
1706,West India,Punjabi,Mobile,Smart TV,4.2,7
1707,Northeast India,Kannada,Mobile,Smart TV,3.7,9
1708,East India,Hindi,Basic,Laptop,2.0,35
1709,North India,Gujarati,Mobile,Tablet,2.4,12
1710,North India,Telugu,Standard,Laptop,2.7,46
1711,Northeast India,Tamil,Standard,Tablet,4.4,40
1712,Northeast India,Telugu,Standard,Smart TV,3.7,44
1713,South India,Marathi,Basic,Smart TV,3.0,39
1714,East India,Telugu,Basic,Mobile,4.0,24
1715,East India,Malayalam,Premium,Laptop,2.6,9
1716,West India,Marathi,Mobile,Smart TV,4.4,12
1717,South India,Gujarati,Mobile,Tablet,4.0,36
1718,South India,Kannada,Mobile,Mobile,3.2,37
1719,South India,Gujarati,Mobile,Tablet,3.3,9
1720,South India,Telugu,Mobile,Mobile,3.1,39
1721,East India,Bengali,Standard,Mobile,4.7,46
1722,East India,Marathi,Basic,Laptop,3.8,22
1723,South India,Kannada,Premium,Laptop,3.2,17
1724,West India,Punjabi,Mobile,Smart TV,2.3,33
1725,North India,Hindi,Basic,Tablet,4.2,47
1726,North India,Gujarati,Premium,Laptop,4.2,24
1727,West India,Gujarati,Standard,Smart TV,2.9,15
1728,South India,Marathi,Basic,Smart TV,3.0,29
1729,East India,Bengali,Basic,Mobile,3.4,32
1730,North India,Telugu,Standard,Mobile,2.1,33
1731,Northeast India,Telugu,Basic,Laptop,3.6,29
1732,Northeast India,Marathi,Mobile,Smart TV,1.5,15
1733,West India,Gujarati,Standard,Mobile,2.0,27
1734,South India,Kannada,Basic,Mobile,2.9,34
1735,North India,Hindi,Mobile,Smart TV,2.7,4
1736,South India,Marathi,Basic,Mobile,4.0,18
1737,North India,Kannada,Basic,Smart TV,3.8,21
1738,West India,Kannada,Premium,Smart TV,5.2,8
1739,West India,Punjabi,Mobile,Mobile,3.6,6
1740,Northeast India,Malayalam,Premium,Tablet,3.7,20
1741,South India,Hindi,Basic,Smart TV,2.1,2
1742,Northeast India,Tamil,Basic,Mobile,2.1,45
1743,South India,Bengali,Mobile,Smart TV,3.6,22
1744,Northeast India,Malayalam,Standard,Smart TV,3.6,21
1745,East India,Punjabi,Premium,Mobile,3.8,6
1746,East India,Hindi,Basic,Laptop,5.0,32
1747,East India,Telugu,Mobile,Smart TV,2.2,6
1748,East India,Malayalam,Basic,Tablet,5.5,13
1749,North India,Telugu,Standard,Smart TV,1.7,1
1750,East India,Bengali,Mobile,Laptop,3.9,22
1751,West India,Telugu,Standard,Laptop,2.0,24
1752,West India,Bengali,Basic,Mobile,4.4,41
1753,North India,Hindi,Basic,Smart TV,1.7,30
1754,East India,Gujarati,Basic,Mobile,0.5,22
1755,East India,Bengali,Mobile,Mobile,3.7,44
1756,East India,Kannada,Standard,Laptop,3.4,12
1757,Northeast India,Tamil,Standard,Mobile,4.8,26
1758,South India,Tamil,Basic,Mobile,3.6,4
1759,Northeast India,Marathi,Basic,Laptop,2.6,19
1760,South India,Tamil,Mobile,Tablet,2.9,16
1761,East India,Marathi,Standard,Mobile,7.4,12
1762,East India,Tamil,Basic,Laptop,2.5,33
1763,Northeast India,Bengali,Basic,Mobile,4.1,21
1764,Northeast India,Kannada,Basic,Mobile,4.0,36
1765,South India,Gujarati,Basic,Mobile,4.2,9
1766,West India,Telugu,Mobile,Laptop,4.1,39
1767,South India,Punjabi,Mobile,Mobile,3.2,42
1768,Northeast India,Tamil,Mobile,Mobile,1.4,45
1769,Northeast India,Gujarati,Standard,Mobile,3.7,8
1770,North India,Gujarati,Mobile,Mobile,3.5,20
1771,Northeast India,Bengali,Mobile,Mobile,3.6,10
1772,North India,Hindi,Standard,Laptop,4.2,32
1773,West India,Hindi,Mobile,Mobile,3.0,28
1774,South India,Tamil,Standard,Smart TV,2.8,10
1775,South India,Punjabi,Basic,Laptop,4.6,8
1776,North India,Tamil,Mobile,Laptop,3.1,47
1777,South India,Tamil,Basic,Mobile,2.9,33
1778,Northeast India,Marathi,Mobile,Smart TV,2.8,47
1779,East India,Kannada,Standard,Tablet,4.2,13
1780,North India,Kannada,Basic,Laptop,3.2,44
1781,South India,Punjabi,Mobile,Smart TV,6.2,35
1782,North India,Marathi,Mobile,Smart TV,3.6,29
1783,North India,Gujarati,Basic,Mobile,2.1,5
1784,East India,Marathi,Mobile,Mobile,3.0,3
1785,Northeast India,Tamil,Mobile,Smart TV,4.3,37
1786,North India,Hindi,Basic,Mobile,2.8,41
1787,South India,Malayalam,Standard,Mobile,3.5,6
1788,West India,Punjabi,Basic,Laptop,4.7,42
1789,North India,Gujarati,Standard,Mobile,4.9,16
1790,North India,Bengali,Premium,Mobile,2.9,35
1791,East India,Malayalam,Mobile,Tablet,3.2,18
1792,Northeast India,Malayalam,Standard,Smart TV,3.6,11
1793,West India,Marathi,Standard,Smart TV,5.1,23
1794,South India,Telugu,Basic,Laptop,2.2,47
1795,West India,Malayalam,Premium,Smart TV,3.9,11
1796,South India,Tamil,Mobile,Laptop,3.6,29
1797,Northeast India,Hindi,Mobile,Smart TV,2.4,42
1798,South India,Hindi,Standard,Smart TV,5.0,27
1799,East India,Kannada,Basic,Tablet,4.7,9
1800,East India,Tamil,Basic,Mobile,5.3,35
1801,East India,Bengali,Mobile,Laptop,4.9,9
1802,East India,Malayalam,Standard,Smart TV,3.5,18
1803,West India,Kannada,Standard,Smart TV,4.2,44
1804,Northeast India,Tamil,Basic,Laptop,3.9,21
1805,South India,Marathi,Premium,Mobile,2.4,36
1806,South India,Hindi,Basic,Mobile,1.9,1
1807,East India,Kannada,Mobile,Smart TV,3.9,27
1808,East India,Punjabi,Standard,Mobile,3.6,45
1809,North India,Malayalam,Standard,Laptop,3.1,40
1810,Northeast India,Malayalam,Mobile,Laptop,3.4,38
1811,West India,Bengali,Mobile,Mobile,5.6,29
1812,South India,Telugu,Standard,Mobile,0.9,40
1813,North India,Punjabi,Premium,Mobile,4.3,19
1814,North India,Malayalam,Standard,Mobile,4.5,24
1815,South India,Gujarati,Mobile,Laptop,4.7,44
1816,West India,Punjabi,Premium,Smart TV,1.8,1
1817,North India,Malayalam,Premium,Smart TV,3.1,36
1818,North India,Punjabi,Basic,Tablet,3.1,23
1819,Northeast India,Tamil,Standard,Smart TV,3.9,13
1820,West India,Punjabi,Standard,Smart TV,2.1,30
1821,North India,Bengali,Premium,Mobile,4.0,37
1822,West India,Marathi,Standard,Laptop,2.4,11
1823,South India,Marathi,Standard,Mobile,3.1,7
1824,East India,Marathi,Standard,Mobile,5.1,35
1825,North India,Tamil,Basic,Tablet,4.5,11
1826,Northeast India,Kannada,Standard,Laptop,3.6,43
1827,South India,Marathi,Standard,Laptop,1.8,47
1828,West India,Hindi,Premium,Smart TV,3.9,40
1829,South India,Tamil,Basic,Smart TV,4.0,21
1830,North India,Kannada,Basic,Mobile,1.0,47
1831,West India,Hindi,Basic,Smart TV,3.9,3
1832,East India,Hindi,Standard,Smart TV,2.2,30
1833,South India,Hindi,Standard,Smart TV,1.7,24
1834,North India,Gujarati,Mobile,Mobile,2.2,38
1835,Northeast India,Bengali,Basic,Mobile,0.9,3
1836,West India,Bengali,Mobile,Laptop,3.0,37
1837,South India,Tamil,Mobile,Smart TV,2.3,33
1838,South India,Hindi,Standard,Mobile,4.9,22
1839,East India,Punjabi,Mobile,Smart TV,3.1,31
1840,East India,Kannada,Basic,Mobile,2.6,46
1841,Northeast India,Bengali,Mobile,Mobile,1.6,12
1842,Northeast India,Marathi,Mobile,Mobile,3.0,45
1843,North India,Tamil,Standard,Laptop,5.1,14
1844,North India,Kannada,Basic,Laptop,5.4,12
1845,Northeast India,Tamil,Premium,Mobile,3.1,27
1846,Northeast India,Gujarati,Basic,Laptop,3.4,13
1847,West India,Gujarati,Mobile,Mobile,4.3,24
1848,East India,Hindi,Basic,Laptop,2.3,38
1849,North India,Gujarati,Standard,Mobile,3.9,47
1850,East India,Tamil,Basic,Mobile,6.3,9
1851,East India,Marathi,Premium,Laptop,4.4,8
1852,Northeast India,Hindi,Standard,Smart TV,4.4,37
1853,West India,Malayalam,Basic,Mobile,5.1,15
1854,South India,Kannada,Standard,Tablet,4.6,7
1855,West India,Hindi,Premium,Laptop,3.2,24
1856,West India,Tamil,Basic,Smart TV,2.1,16
1857,East India,Kannada,Mobile,Mobile,3.3,24
1858,West India,Marathi,Standard,Laptop,2.3,43
1859,North India,Telugu,Basic,Tablet,3.2,7
1860,East India,Tamil,Premium,Mobile,2.5,43
1861,North India,Bengali,Basic,Laptop,3.0,28
1862,South India,Telugu,Mobile,Laptop,1.7,2
1863,East India,Kannada,Premium,Smart TV,2.7,34
1864,South India,Gujarati,Standard,Laptop,4.0,38
1865,East India,Tamil,Mobile,Mobile,4.3,3
1866,Northeast India,Kannada,Premium,Mobile,4.0,1
1867,West India,Gujarati,Basic,Mobile,3.0,31
1868,Northeast India,Marathi,Basic,Mobile,3.6,23
1869,South India,Marathi,Premium,Laptop,5.8,20
1870,West India,Hindi,Basic,Mobile,2.6,16
1871,East India,Bengali,Mobile,Laptop,5.4,46
1872,West India,Hindi,Basic,Laptop,1.8,32
1873,North India,Bengali,Standard,Laptop,1.4,17
1874,West India,Tamil,Mobile,Mobile,3.3,18
1875,North India,Malayalam,Basic,Smart TV,3.5,4
1876,West India,Punjabi,Standard,Mobile,2.1,35
1877,North India,Telugu,Basic,Laptop,3.1,40
1878,South India,Gujarati,Standard,Smart TV,4.0,36
1879,Northeast India,Telugu,Premium,Tablet,2.3,23
1880,East India,Marathi,Basic,Laptop,4.7,15
1881,West India,Bengali,Basic,Laptop,4.9,13
1882,Northeast India,Gujarati,Mobile,Mobile,5.0,14
1883,East India,Marathi,Standard,Mobile,2.4,14
1884,East India,Gujarati,Premium,Laptop,2.6,37
1885,North India,Hindi,Basic,Mobile,3.3,5
1886,South India,Marathi,Basic,Laptop,3.2,22
1887,South India,Hindi,Basic,Mobile,3.1,28
1888,Northeast India,Hindi,Basic,Laptop,4.4,45
1889,South India,Gujarati,Mobile,Laptop,4.2,4
1890,West India,Kannada,Standard,Smart TV,2.5,38
1891,South India,Telugu,Mobile,Smart TV,2.1,29
1892,Northeast India,Marathi,Standard,Laptop,2.0,37
1893,South India,Punjabi,Basic,Smart TV,2.4,35
1894,West India,Kannada,Basic,Mobile,4.5,20
1895,North India,Telugu,Mobile,Mobile,3.7,35
1896,Northeast India,Marathi,Standard,Smart TV,4.6,35
1897,North India,Bengali,Mobile,Smart TV,1.5,20
1898,North India,Telugu,Mobile,Laptop,3.8,2
1899,North India,Punjabi,Basic,Mobile,3.8,18
1900,East India,Tamil,Standard,Mobile,4.9,30
1901,East India,Hindi,Mobile,Tablet,3.0,42
1902,North India,Tamil,Mobile,Smart TV,2.9,29
1903,Northeast India,Kannada,Standard,Smart TV,5.3,39
1904,West India,Hindi,Standard,Laptop,3.3,22
1905,West India,Marathi,Mobile,Laptop,3.7,29
1906,South India,Kannada,Standard,Mobile,4.1,46
1907,Northeast India,Punjabi,Basic,Tablet,1.5,10
1908,East India,Gujarati,Standard,Tablet,3.5,20
1909,North India,Marathi,Premium,Smart TV,2.0,16
1910,South India,Telugu,Mobile,Smart TV,3.4,6
1911,West India,Gujarati,Standard,Laptop,3.1,17
1912,East India,Kannada,Basic,Mobile,2.9,6
1913,East India,Telugu,Basic,Smart TV,4.3,22
1914,North India,Punjabi,Standard,Laptop,3.6,18
1915,West India,Tamil,Premium,Mobile,2.2,32
1916,Northeast India,Telugu,Mobile,Mobile,2.2,28
1917,East India,Tamil,Mobile,Smart TV,4.5,42
1918,North India,Hindi,Mobile,Mobile,3.5,10
1919,Northeast India,Bengali,Premium,Mobile,1.8,41
1920,West India,Malayalam,Standard,Smart TV,3.0,22
1921,East India,Marathi,Standard,Mobile,3.3,28
1922,Northeast India,Malayalam,Mobile,Mobile,2.0,15
1923,Northeast India,Hindi,Premium,Tablet,2.7,43
1924,Northeast India,Telugu,Standard,Tablet,4.6,29
1925,East India,Hindi,Standard,Smart TV,6.5,7
1926,East India,Malayalam,Basic,Laptop,3.9,34
1927,South India,Malayalam,Mobile,Laptop,1.9,32
1928,West India,Marathi,Basic,Laptop,3.2,2
1929,North India,Gujarati,Standard,Mobile,3.6,26
1930,Northeast India,Hindi,Mobile,Smart TV,4.4,45
1931,South India,Bengali,Standard,Laptop,4.5,11
1932,North India,Hindi,Mobile,Smart TV,5.1,25
1933,South India,Punjabi,Standard,Smart TV,3.5,19
1934,East India,Kannada,Basic,Mobile,3.5,20
1935,Northeast India,Kannada,Mobile,Tablet,1.2,33
1936,North India,Malayalam,Basic,Smart TV,2.3,17
1937,North India,Kannada,Basic,Mobile,1.9,30
1938,North India,Tamil,Mobile,Mobile,2.5,18
1939,North India,Bengali,Standard,Laptop,2.1,32
1940,North India,Kannada,Mobile,Mobile,2.2,40
1941,South India,Telugu,Basic,Smart TV,4.8,45
1942,Northeast India,Tamil,Mobile,Smart TV,1.2,4
1943,East India,Tamil,Mobile,Mobile,3.3,32
1944,East India,Hindi,Mobile,Smart TV,4.5,19
1945,East India,Malayalam,Mobile,Smart TV,3.1,3
1946,East India,Marathi,Basic,Mobile,5.1,38
1947,South India,Marathi,Mobile,Mobile,2.8,28
1948,West India,Punjabi,Standard,Laptop,5.6,38
1949,Northeast India,Bengali,Mobile,Smart TV,1.6,6
1950,North India,Hindi,Mobile,Mobile,5.1,40
1951,West India,Marathi,Basic,Mobile,2.4,17
1952,East India,Malayalam,Premium,Smart TV,5.2,42
1953,West India,Marathi,Standard,Mobile,2.9,5
1954,Northeast India,Telugu,Standard,Smart TV,4.8,19
1955,North India,Tamil,Mobile,Laptop,5.0,43
1956,North India,Marathi,Standard,Mobile,2.8,42
1957,Northeast India,Hindi,Mobile,Mobile,4.7,35
