Order_ID,Customer_ID,Restaurant_Name,Food_Category,Order_Amount,Delivery_Time_Minutes,Payment_Mode,Customer_Rating,Promo_Used,Order_Date,Delivery_Area,Fast_Delivery
2662,992,Sushi Place,Biryani,240,50,Wallet,5,Yes,2/16/2023,Zone 3,Slow
3654,267,Burger Town,Burger,285,30,Wallet,3,No,3/19/2023,Zone 3,Fast
3213,604,Biryani House,Pizza,240,40,Cash,3,Yes,3/28/2023,Zone 3,Slow
5947,593,Pizza Hub,Pizza,250,20,Wallet,3,Yes,2/4/2023,Zone 3,Fast
2794,798,Sushi Place,Sushi,250,45,Card,4,Yes,1/25/2023,Zone 1,Slow
2248,736,Sushi Place,Pizza,240,50,Wallet,3,Yes,2/23/2023,Zone 2,Slow
5610,616,Pizza Hub,Pizza,400,50,Cash,4,Yes,1/8/2023,Zone 3,Slow
5955,732,Burger Town,Sushi,285,20,Card,3,No,1/24/2023,Zone 3,Fast
4034,719,Biryani House,Biryani,400,40,Wallet,2,No,1/27/2023,Zone 2,Slow
5462,340,Pizza Hub,Burger,250,50,Wallet,3,Yes,3/30/2023,Zone 2,Slow
4310,613,Biryani House,Burger,240,35,Wallet,1,No,2/28/2023,Zone 2,Slow
1672,601,Biryani House,Pizza,300,50,Wallet,3,No,1/17/2023,Zone 3,Slow
5050,771,Pizza Hub,Pizza,300,30,Wallet,5,No,2/8/2023,Zone 2,Fast
3999,910,Biryani House,Biryani,300,35,Wallet,5,Yes,1/23/2023,Zone 2,Slow
3425,803,Taco Land,Sushi,400,50,Card,3,Yes,2/10/2023,Zone 1,Slow
2312,617,Burger Town,Sushi,240,40,Card,4,No,1/10/2023,Zone 3,Slow
4486,532,Biryani House,Pizza,285,30,Card,3,No,2/22/2023,Zone 3,Fast
5867,122,Pizza Hub,Burger,350,35,Card,2,No,2/18/2023,Zone 3,Slow
2759,620,Biryani House,Taco,250,45,Cash,3,Yes,1/22/2023,Zone 3,Slow
2871,484,Taco Land,Burger,240,40,Card,3,No,3/8/2023,Zone 2,Slow
5976,634,Pizza Hub,Pizza,285,45,Cash,3,No,1/6/2023,Zone 2,Slow
4178,861,Sushi Place,Pizza,400,35,Cash,1,No,1/30/2023,Zone 1,Slow
2755,262,Sushi Place,Taco,285,60,Wallet,4,Yes,3/2/2023,Zone 1,Slow
3159,254,Burger Town,Taco,300,25,Cash,2,No,3/3/2023,Zone 1,Fast
2557,274,Biryani House,Biryani,400,45,Cash,4,No,1/10/2023,Zone 2,Slow
5254,870,Burger Town,Sushi,250,30,Cash,3,No,1/24/2023,Zone 3,Fast
3747,201,Pizza Hub,Pizza,285,45,Card,1,No,1/17/2023,Zone 1,Slow
5166,241,Burger Town,Taco,285,60,Card,1,Yes,1/6/2023,Zone 3,Slow
2760,636,Taco Land,Burger,250,60,Cash,1,No,2/1/2023,Zone 1,Slow
4463,660,Biryani House,Biryani,400,25,Wallet,3,Yes,3/9/2023,Zone 3,Fast
4261,506,Taco Land,Biryani,300,45,Wallet,1,No,1/2/2023,Zone 1,Slow
5344,709,Pizza Hub,Burger,400,45,Card,4,No,3/6/2023,Zone 2,Slow
4295,918,Pizza Hub,Pizza,400,30,Wallet,3,Yes,3/14/2023,Zone 3,Fast
4393,801,Biryani House,Pizza,240,45,Wallet,4,No,1/29/2023,Zone 3,Slow
1016,106,Biryani House,Biryani,250,20,Card,3,No,3/17/2023,Zone 2,Fast
3945,698,Burger Town,Biryani,250,25,Cash,4,No,1/12/2023,Zone 1,Fast
3341,280,Biryani House,Pizza,240,45,Cash,3,Yes,3/8/2023,Zone 1,Slow
4839,799,Pizza Hub,Biryani,250,40,Cash,5,Yes,1/14/2023,Zone 3,Slow
5976,959,Biryani House,Burger,400,20,Cash,1,Yes,3/18/2023,Zone 2,Fast
1191,503,Pizza Hub,Pizza,250,20,Wallet,3,No,3/10/2023,Zone 2,Fast
3936,392,Burger Town,Taco,285,35,Card,4,No,2/18/2023,Zone 1,Slow
4476,101,Pizza Hub,Taco,285,20,Wallet,5,No,1/28/2023,Zone 3,Fast
2235,962,Biryani House,Biryani,300,40,Card,3,No,2/13/2023,Zone 2,Slow
5933,262,Biryani House,Burger,250,30,Cash,4,No,2/4/2023,Zone 1,Fast
1113,443,Biryani House,Biryani,400,50,Card,5,No,1/1/2023,Zone 2,Slow
3446,281,Sushi Place,Burger,300,20,Cash,4,No,1/14/2023,Zone 1,Fast
1089,916,Taco Land,Burger,285,25,Card,2,No,2/2/2023,Zone 3,Fast
3625,103,Biryani House,Biryani,300,40,Wallet,1,No,3/14/2023,Zone 1,Slow
5028,244,Taco Land,Biryani,285,20,Cash,4,Yes,1/19/2023,Zone 1,Fast
5636,315,Burger Town,Taco,350,45,Cash,3,No,1/21/2023,Zone 1,Slow
5904,173,Taco Land,Taco,240,30,Card,4,Yes,1/20/2023,Zone 2,Fast
4092,918,Burger Town,Sushi,240,25,Cash,4,No,2/22/2023,Zone 3,Fast
5703,817,Biryani House,Taco,300,25,Cash,2,No,3/4/2023,Zone 3,Fast
5063,564,Biryani House,Biryani,350,20,Card,2,No,1/1/2023,Zone 3,Fast
3795,758,Pizza Hub,Biryani,400,45,Wallet,4,Yes,2/7/2023,Zone 1,Slow
3599,188,Pizza Hub,Pizza,400,45,Wallet,5,Yes,3/28/2023,Zone 2,Slow
1281,846,Sushi Place,Burger,250,30,Cash,5,No,2/11/2023,Zone 2,Fast
1687,668,Biryani House,Biryani,400,25,Card,1,No,2/13/2023,Zone 1,Fast
2922,752,Pizza Hub,Pizza,240,20,Wallet,5,No,3/24/2023,Zone 3,Fast
2888,876,Burger Town,Taco,400,45,Cash,4,Yes,3/1/2023,Zone 1,Slow
2257,232,Pizza Hub,Sushi,285,40,Card,1,No,3/15/2023,Zone 2,Slow
2100,653,Biryani House,Pizza,400,40,Wallet,1,Yes,1/17/2023,Zone 3,Slow
3917,628,Taco Land,Taco,300,40,Card,1,Yes,3/19/2023,Zone 2,Slow
3751,742,Burger Town,Biryani,240,20,Cash,5,Yes,3/8/2023,Zone 3,Fast
2221,943,Biryani House,Biryani,285,20,Card,4,Yes,1/5/2023,Zone 3,Fast
2474,845,Biryani House,Taco,300,25,Cash,5,No,1/30/2023,Zone 3,Fast
3778,401,Taco Land,Taco,285,35,Wallet,1,No,1/27/2023,Zone 1,Slow
1231,921,Pizza Hub,Pizza,285,30,Cash,4,No,1/11/2023,Zone 2,Fast
2425,207,Burger Town,Biryani,285,20,Card,5,No,2/5/2023,Zone 2,Fast
1915,503,Taco Land,Burger,400,25,Wallet,5,Yes,2/13/2023,Zone 3,Fast
5765,841,Burger Town,Burger,240,35,Card,1,Yes,2/11/2023,Zone 3,Slow
4273,377,Biryani House,Taco,250,20,Card,2,No,1/27/2023,Zone 1,Fast
3838,141,Pizza Hub,Pizza,300,20,Wallet,5,No,3/22/2023,Zone 3,Fast
2326,434,Biryani House,Biryani,240,40,Card,1,No,3/7/2023,Zone 2,Slow
4121,523,Biryani House,Pizza,300,20,Wallet,2,Yes,3/26/2023,Zone 3,Fast
3557,922,Taco Land,Pizza,250,20,Cash,2,Yes,2/1/2023,Zone 2,Fast
3467,106,Biryani House,Burger,300,30,Cash,2,Yes,3/14/2023,Zone 2,Fast
5007,296,Biryani House,Taco,250,20,Cash,1,No,3/23/2023,Zone 3,Fast
1922,804,Pizza Hub,Taco,285,50,Cash,5,Yes,2/6/2023,Zone 3,Slow
5841,543,Taco Land,Pizza,400,35,Wallet,2,Yes,1/14/2023,Zone 3,Slow
3395,429,Burger Town,Taco,248,30,Card,2,No,1/4/2023,Zone 1,Fast
4306,971,Taco Land,Burger,285,30,Wallet,3,No,1/3/2023,Zone 2,Fast
4143,676,Burger Town,Pizza,240,30,Wallet,4,No,2/13/2023,Zone 2,Fast
5201,454,Biryani House,Taco,400,35,Card,2,No,2/16/2023,Zone 3,Slow
5591,369,Sushi Place,Burger,240,25,Wallet,1,No,3/8/2023,Zone 2,Fast
4665,224,Sushi Place,Taco,240,50,Wallet,3,Yes,3/8/2023,Zone 2,Slow
5756,389,Biryani House,Pizza,400,45,Wallet,2,No,1/10/2023,Zone 2,Slow
1794,530,Pizza Hub,Sushi,350,20,Card,3,No,1/6/2023,Zone 1,Fast
4963,847,Sushi Place,Burger,285,30,Card,4,No,3/3/2023,Zone 1,Fast
1295,755,Biryani House,Taco,240,30,Card,4,No,2/13/2023,Zone 3,Fast
4892,209,Biryani House,Pizza,400,20,Card,4,No,1/22/2023,Zone 1,Fast
1719,476,Taco Land,Biryani,400,40,Cash,1,Yes,2/8/2023,Zone 3,Slow
5391,686,Sushi Place,Taco,285,20,Wallet,1,Yes,1/17/2023,Zone 3,Fast
3174,377,Burger Town,Taco,240,30,Card,5,No,1/25/2023,Zone 2,Fast
5360,637,Sushi Place,Burger,400,40,Wallet,1,Yes,2/11/2023,Zone 2,Slow
3046,465,Burger Town,Sushi,300,25,Card,4,No,2/24/2023,Zone 2,Fast
3768,747,Sushi Place,Taco,400,25,Cash,3,Yes,1/12/2023,Zone 2,Fast
2282,874,Biryani House,Taco,300,45,Wallet,4,No,2/6/2023,Zone 2,Slow
3871,800,Biryani House,Biryani,240,25,Wallet,5,No,3/27/2023,Zone 2,Fast
1180,714,Biryani House,Biryani,250,30,Wallet,5,No,3/18/2023,Zone 3,Fast
3819,779,Sushi Place,Biryani,250,30,Wallet,3,No,3/11/2023,Zone 1,Fast
4367,229,Pizza Hub,Biryani,300,30,Cash,1,Yes,1/3/2023,Zone 3,Fast
4895,764,Pizza Hub,Pizza,400,35,Card,3,No,2/25/2023,Zone 1,Slow
3880,950,Burger Town,Pizza,250,40,Card,3,Yes,3/4/2023,Zone 1,Slow
5295,520,Pizza Hub,Taco,285,45,Cash,1,Yes,3/29/2023,Zone 1,Slow
3072,211,Burger Town,Pizza,285,25,Wallet,5,Yes,1/26/2023,Zone 2,Fast
3378,755,Taco Land,Sushi,240,40,Wallet,2,No,2/4/2023,Zone 2,Slow
1032,423,Taco Land,Pizza,250,50,Card,5,No,1/19/2023,Zone 2,Slow
5030,765,Biryani House,Biryani,250,25,Cash,4,No,1/17/2023,Zone 2,Fast
1508,228,Taco Land,Sushi,300,45,Card,1,Yes,3/19/2023,Zone 2,Slow
1434,476,Sushi Place,Biryani,285,20,Wallet,5,No,2/17/2023,Zone 3,Fast
2647,856,Biryani House,Biryani,285,60,Cash,1,No,2/28/2023,Zone 3,Slow
3227,255,Biryani House,Burger,300,50,Card,2,Yes,3/29/2023,Zone 1,Slow
3483,124,Pizza Hub,Burger,285,45,Wallet,4,No,1/9/2023,Zone 1,Slow
2649,772,Burger Town,Sushi,285,25,Wallet,5,No,2/3/2023,Zone 2,Fast
4656,425,Sushi Place,Sushi,250,20,Wallet,4,Yes,1/19/2023,Zone 2,Fast
4072,441,Biryani House,Biryani,400,50,Card,2,Yes,2/3/2023,Zone 1,Slow
5321,251,Burger Town,Taco,300,35,Wallet,5,No,1/10/2023,Zone 3,Slow
4860,168,Taco Land,Burger,240,20,Card,4,No,1/30/2023,Zone 3,Fast
4095,824,Biryani House,Biryani,300,45,Wallet,5,No,1/20/2023,Zone 3,Slow
3578,851,Biryani House,Biryani,400,35,Cash,3,No,3/10/2023,Zone 2,Slow
4132,210,Biryani House,Biryani,285,40,Card,2,No,2/6/2023,Zone 1,Slow
3159,914,Biryani House,Biryani,350,25,Wallet,1,No,1/23/2023,Zone 1,Fast
1443,253,Biryani House,Taco,400,30,Wallet,4,Yes,1/12/2023,Zone 1,Fast
5731,590,Biryani House,Burger,300,20,Card,1,Yes,1/7/2023,Zone 2,Fast
3201,336,Sushi Place,Sushi,400,50,Card,1,Yes,2/10/2023,Zone 1,Slow
1126,192,Biryani House,Burger,300,50,Cash,4,Yes,3/15/2023,Zone 1,Slow
3566,536,Biryani House,Pizza,400,30,Cash,4,Yes,1/7/2023,Zone 1,Fast
3023,333,Pizza Hub,Burger,350,45,Card,2,No,2/25/2023,Zone 1,Slow
3359,565,Biryani House,Biryani,350,25,Wallet,3,No,2/22/2023,Zone 3,Fast
2007,129,Burger Town,Sushi,250,50,Card,2,No,1/17/2023,Zone 1,Slow
2524,980,Taco Land,Biryani,240,50,Wallet,4,No,1/7/2023,Zone 3,Slow
1093,262,Burger Town,Taco,300,50,Wallet,2,No,2/13/2023,Zone 1,Slow
4527,900,Burger Town,Pizza,400,25,Card,4,Yes,2/20/2023,Zone 1,Fast
4556,610,Sushi Place,Pizza,400,30,Cash,1,No,1/5/2023,Zone 3,Fast
5496,863,Pizza Hub,Pizza,300,20,Cash,4,Yes,2/15/2023,Zone 1,Fast
5679,681,Sushi Place,Pizza,240,20,Cash,4,Yes,1/5/2023,Zone 2,Fast
5011,165,Sushi Place,Sushi,285,50,Wallet,3,No,3/26/2023,Zone 1,Slow
1191,504,Biryani House,Taco,285,20,Card,3,No,2/2/2023,Zone 1,Fast
1413,535,Biryani House,Taco,300,45,Cash,2,No,1/7/2023,Zone 3,Slow
2258,694,Pizza Hub,Pizza,300,45,Cash,2,Yes,2/17/2023,Zone 3,Slow
2551,966,Biryani House,Burger,300,25,Cash,4,No,1/22/2023,Zone 1,Fast
4331,275,Biryani House,Biryani,285,40,Cash,1,No,2/23/2023,Zone 1,Slow
3388,387,Biryani House,Pizza,300,50,Wallet,3,No,1/6/2023,Zone 3,Slow
1545,444,Pizza Hub,Pizza,250,40,Cash,3,No,1/30/2023,Zone 1,Slow
5861,947,Sushi Place,Biryani,250,45,Card,4,Yes,2/11/2023,Zone 2,Slow
4815,915,Pizza Hub,Pizza,250,25,Cash,4,No,3/9/2023,Zone 1,Fast
1268,733,Burger Town,NA,400,20,Wallet,4,No,1/22/2023,Zone 2,Fast
1874,750,Sushi Place,Biryani,300,45,Cash,4,Yes,1/20/2023,Zone 3,Slow
1538,559,Pizza Hub,Taco,285,20,Cash,2,Yes,1/4/2023,Zone 3,Fast
1455,850,Biryani House,Biryani,240,30,Cash,5,Yes,3/10/2023,Zone 2,Fast
1936,374,Burger Town,Burger,300,50,Card,1,No,2/19/2023,Zone 1,Slow
4881,663,Biryani House,Taco,400,40,Cash,2,Yes,1/9/2023,Zone 2,Slow
1924,723,Sushi Place,Taco,285,50,Cash,2,Yes,3/20/2023,Zone 1,Slow
3301,857,Biryani House,Biryani,400,25,Wallet,1,Yes,2/1/2023,Zone 3,Fast
4727,239,Burger Town,Biryani,400,50,Cash,3,Yes,3/21/2023,Zone 2,Slow
2258,584,Burger Town,Biryani,240,35,Cash,2,Yes,3/20/2023,Zone 3,Slow
1180,509,Taco Land,Taco,300,40,Card,1,No,1/20/2023,Zone 1,Slow
4561,660,Biryani House,Taco,250,35,Card,2,Yes,3/23/2023,Zone 1,Slow
1713,539,Pizza Hub,Biryani,400,25,Wallet,3,Yes,3/30/2023,Zone 3,Fast
5104,395,Sushi Place,Taco,285,20,Cash,2,No,3/5/2023,Zone 3,Fast
2792,563,Pizza Hub,Pizza,240,30,Wallet,4,Yes,2/9/2023,Zone 1,Fast
5384,745,Pizza Hub,Pizza,250,20,Cash,3,No,1/1/2023,Zone 1,Fast
2118,670,Biryani House,Taco,250,35,Cash,5,Yes,1/12/2023,Zone 3,Slow
5985,227,Taco Land,Sushi,200,60,Cash,2,No,1/12/2023,Zone 3,Slow
1788,870,Sushi Place,Burger,400,50,Wallet,3,Yes,3/1/2023,Zone 2,Slow
3255,756,Taco Land,Taco,300,25,Card,5,No,1/10/2023,Zone 2,Fast
1060,853,Burger Town,Pizza,250,25,Card,5,No,2/26/2023,Zone 2,Fast
4866,365,Burger Town,Burger,200,50,Wallet,3,Yes,2/25/2023,Zone 2,Slow
2764,495,Burger Town,Sushi,350,30,Card,4,No,1/5/2023,Zone 2,Fast
4518,914,Taco Land,Taco,350,30,Wallet,4,No,3/31/2023,Zone 1,Fast
3495,935,Burger Town,Pizza,300,45,Wallet,3,No,3/17/2023,Zone 1,Slow
3478,515,Burger Town,Biryani,200,40,Wallet,1,No,3/19/2023,Zone 1,Slow
4458,441,Taco Land,Biryani,155,40,Wallet,2,No,3/21/2023,Zone 1,Slow
5501,530,Biryani House,Taco,250,30,Wallet,2,Yes,3/15/2023,Zone 1,Fast
5692,508,Taco Land,Sushi,300,45,Wallet,4,Yes,3/21/2023,Zone 3,Slow
4356,209,Taco Land,Biryani,300,35,Wallet,5,Yes,3/21/2023,Zone 3,Slow
2602,388,Biryani House,Taco,285,60,Card,2,No,2/16/2023,Zone 3,Slow
4796,881,Biryani House,Biryani,200,20,Card,3,No,2/4/2023,Zone 3,Fast
5968,342,Taco Land,Taco,400,45,Cash,4,No,2/24/2023,Zone 3,Slow
1416,413,Pizza Hub,Pizza,300,50,Card,5,Yes,2/15/2023,Zone 2,Slow
5454,225,Sushi Place,Pizza,300,45,Cash,2,No,2/2/2023,Zone 1,Slow
3856,773,Taco Land,Sushi,285,25,Cash,3,Yes,3/26/2023,Zone 2,Fast
2146,531,Sushi Place,Biryani,285,40,Wallet,2,No,2/12/2023,Zone 2,Slow
5783,359,Pizza Hub,Pizza,300,25,Wallet,4,Yes,2/22/2023,Zone 3,Fast
3533,635,Biryani House,Taco,250,20,Card,5,No,1/11/2023,Zone 2,Fast
5310,716,Pizza Hub,Taco,300,25,Wallet,3,No,2/11/2023,Zone 3,Fast
5277,573,Biryani House,Biryani,400,20,Cash,4,No,1/20/2023,Zone 1,Fast
2558,980,Taco Land,Burger,350,50,Card,4,No,1/16/2023,Zone 3,Slow
3240,443,Biryani House,Pizza,250,60,Cash,1,Yes,3/29/2023,Zone 3,Slow
2684,952,Biryani House,Burger,400,50,Wallet,4,Yes,1/5/2023,Zone 2,Slow
2439,534,Taco Land,Sushi,250,30,Cash,2,No,2/24/2023,Zone 1,Fast
3412,263,Pizza Hub,Pizza,250,40,Cash,2,No,1/20/2023,Zone 2,Slow
3080,451,Burger Town,Burger,300,20,Cash,4,No,1/26/2023,Zone 3,Fast
2104,316,Pizza Hub,Taco,400,20,Cash,5,No,1/13/2023,Zone 1,Fast
1581,923,Biryani House,Burger,400,35,Card,4,No,3/6/2023,Zone 3,Slow
3989,398,Burger Town,Sushi,400,25,Card,5,No,2/1/2023,Zone 2,Fast
5102,629,Biryani House,Biryani,250,20,Card,4,Yes,3/29/2023,Zone 1,Fast
2656,435,Biryani House,Biryani,285,40,Card,5,Yes,2/28/2023,Zone 2,Slow
3040,691,Burger Town,Taco,250,25,Wallet,4,No,1/31/2023,Zone 3,Fast
3161,303,Biryani House,Pizza,400,50,Wallet,5,Yes,3/22/2023,Zone 3,Slow
3768,465,Burger Town,Pizza,300,45,Card,4,Yes,1/4/2023,Zone 3,Slow
4943,656,Biryani House,Biryani,285,40,Card,3,Yes,3/29/2023,Zone 2,Slow
5782,534,Burger Town,Pizza,285,30,Cash,3,Yes,1/20/2023,Zone 1,Fast
5628,578,Sushi Place,Taco,300,30,Card,3,No,3/1/2023,Zone 2,Fast
2789,201,Pizza Hub,Burger,285,35,Cash,3,No,2/26/2023,Zone 2,Slow
3414,822,Biryani House,Biryani,400,35,Card,4,No,1/18/2023,Zone 1,Slow
1287,528,Burger Town,Sushi,285,40,Cash,2,No,2/15/2023,Zone 1,Slow
2438,685,Burger Town,Pizza,300,20,Card,3,No,1/7/2023,Zone 2,Fast
1821,735,Burger Town,Biryani,200,50,Cash,5,Yes,3/19/2023,Zone 3,Slow
4348,395,Biryani House,Burger,250,30,Card,3,Yes,2/21/2023,Zone 3,Fast
1034,532,Pizza Hub,Taco,285,25,Cash,4,Yes,2/26/2023,Zone 1,Fast
5118,903,Pizza Hub,Biryani,250,25,Cash,1,No,1/29/2023,Zone 3,Fast
4753,377,Biryani House,Burger,350,30,Wallet,2,No,1/2/2023,Zone 1,Fast
2789,125,Burger Town,Pizza,250,45,Cash,3,No,1/12/2023,Zone 3,Slow
3397,588,Biryani House,Biryani,285,35,Wallet,2,No,1/30/2023,Zone 3,Slow
1329,538,Taco Land,Taco,250,45,Wallet,2,No,3/13/2023,Zone 2,Slow
3884,940,Pizza Hub,Pizza,300,20,Cash,1,Yes,1/8/2023,Zone 3,Fast
2406,892,Sushi Place,Taco,200,45,Cash,3,No,1/12/2023,Zone 2,Slow
4708,700,Burger Town,Sushi,350,20,Wallet,5,No,3/8/2023,Zone 3,Fast
1762,364,Sushi Place,Taco,400,20,Wallet,4,Yes,2/5/2023,Zone 2,Fast
4741,246,Pizza Hub,Taco,285,25,Cash,2,Yes,3/20/2023,Zone 2,Fast
2734,326,Taco Land,Biryani,250,20,Cash,2,No,1/5/2023,Zone 3,Fast
1389,435,Taco Land,Sushi,400,30,Cash,4,Yes,1/16/2023,Zone 1,Fast
4891,877,Biryani House,Pizza,400,30,Wallet,1,No,1/3/2023,Zone 3,Fast
5313,415,Biryani House,Burger,250,45,Wallet,2,Yes,3/5/2023,Zone 3,Slow
5602,223,Burger Town,Pizza,400,45,Wallet,2,Yes,2/20/2023,Zone 1,Slow
2873,169,Burger Town,Biryani,200,20,Wallet,3,Yes,1/11/2023,Zone 3,Fast
2507,300,Pizza Hub,Pizza,400,35,Cash,2,Yes,2/9/2023,Zone 2,Slow
3969,924,Biryani House,Taco,350,25,Card,2,No,1/30/2023,Zone 3,Fast
4427,718,Biryani House,Burger,250,45,Card,5,No,3/23/2023,Zone 3,Slow
4624,996,Biryani House,Biryani,250,50,Card,1,Yes,2/17/2023,Zone 2,Slow
3741,731,Pizza Hub,Sushi,200,30,Card,3,No,3/16/2023,Zone 2,Fast
4899,738,Burger Town,Biryani,250,30,Cash,2,No,2/12/2023,Zone 2,Fast
5940,678,Burger Town,Biryani,285,25,Card,3,No,1/16/2023,Zone 3,Fast
1862,213,Pizza Hub,Taco,200,25,Cash,2,No,2/24/2023,Zone 2,Fast
5309,135,Pizza Hub,Taco,300,35,Card,1,No,2/24/2023,Zone 2,Slow
1703,407,Pizza Hub,Taco,400,40,Wallet,1,Yes,3/9/2023,Zone 1,Slow
2494,451,Biryani House,Burger,300,35,Cash,3,No,3/8/2023,Zone 2,Slow
3169,841,Pizza Hub,Sushi,350,30,Card,2,No,3/4/2023,Zone 1,Fast
5334,251,Biryani House,Biryani,300,35,Cash,4,No,1/21/2023,Zone 1,Slow
5864,478,Pizza Hub,Biryani,285,25,Cash,4,No,1/10/2023,Zone 3,Fast
5474,690,Biryani House,Taco,250,35,Card,2,No,1/26/2023,Zone 3,Slow
3793,976,Biryani House,Biryani,300,20,Wallet,5,Yes,3/15/2023,Zone 3,Fast
1622,721,Taco Land,Burger,285,35,Card,3,Yes,2/1/2023,Zone 3,Slow
3712,270,Burger Town,Biryani,285,35,Card,4,No,2/8/2023,Zone 1,Slow
4539,262,Biryani House,Taco,400,40,Cash,2,No,3/18/2023,Zone 1,Slow
2992,584,Sushi Place,Taco,400,25,Card,2,No,3/4/2023,Zone 3,Fast
3513,418,Sushi Place,Pizza,250,40,Wallet,5,No,3/13/2023,Zone 3,Slow
2861,286,Burger Town,Taco,285,40,Card,2,No,2/16/2023,Zone 3,Slow
3027,589,Biryani House,Burger,285,45,Card,3,No,2/18/2023,Zone 2,Slow
1677,160,Biryani House,Taco,285,25,Cash,3,No,2/3/2023,Zone 1,Fast
1082,835,Biryani House,Taco,250,40,Card,1,No,2/14/2023,Zone 3,Slow
3341,362,Sushi Place,Pizza,400,35,Wallet,4,Yes,3/27/2023,Zone 1,Slow
4355,306,Sushi Place,Pizza,300,20,Cash,1,No,1/6/2023,Zone 3,Fast
2966,483,Burger Town,Burger,285,25,Cash,1,No,1/20/2023,Zone 2,Fast
3302,424,Taco Land,Sushi,200,40,Wallet,2,No,1/28/2023,Zone 2,Slow
2367,384,Pizza Hub,Pizza,250,25,Cash,2,Yes,3/4/2023,Zone 1,Fast
4545,959,Pizza Hub,Pizza,400,50,Wallet,5,No,1/3/2023,Zone 3,Slow
5039,373,Pizza Hub,Taco,300,45,Wallet,1,Yes,2/19/2023,Zone 1,Slow
4204,830,Sushi Place,Burger,300,30,Cash,1,No,2/17/2023,Zone 3,Fast
1908,678,Biryani House,Burger,300,40,Card,1,Yes,1/2/2023,Zone 3,Slow
1341,441,Biryani House,Biryani,285,45,Wallet,1,Yes,1/21/2023,Zone 3,Slow
1545,117,Pizza Hub,Burger,200,40,Wallet,1,Yes,1/23/2023,Zone 3,Slow
5758,482,Biryani House,Pizza,250,50,Wallet,1,Yes,3/26/2023,Zone 2,Slow
1232,217,Sushi Place,Burger,200,35,Wallet,1,Yes,3/19/2023,Zone 1,Slow
5436,480,Sushi Place,Biryani,400,30,Card,3,Yes,2/20/2023,Zone 1,Fast
4313,396,Pizza Hub,Burger,250,35,Card,3,No,2/26/2023,Zone 2,Slow
4750,874,Taco Land,Burger,400,20,Card,3,Yes,3/3/2023,Zone 1,Fast
3866,302,Burger Town,Sushi,400,50,Wallet,4,No,3/10/2023,Zone 1,Slow
5885,335,Pizza Hub,Taco,400,20,Cash,3,Yes,3/24/2023,Zone 3,Fast
2836,674,Taco Land,Biryani,200,40,Cash,3,Yes,2/20/2023,Zone 2,Slow
2686,851,Burger Town,Taco,300,20,Card,3,No,2/28/2023,Zone 1,Fast
3480,179,Biryani House,Biryani,250,35,Wallet,5,Yes,1/31/2023,Zone 2,Slow
5851,478,Sushi Place,Biryani,400,45,Cash,2,No,3/22/2023,Zone 2,Slow
4707,456,Biryani House,Pizza,200,50,Cash,3,Yes,2/12/2023,Zone 2,Slow
1690,665,Burger Town,Biryani,350,45,Cash,4,No,3/31/2023,Zone 1,Slow
5635,478,Pizza Hub,Pizza,400,20,Card,3,Yes,2/20/2023,Zone 1,Fast
1873,508,Biryani House,Burger,250,40,Card,4,No,1/20/2023,Zone 3,Slow
2978,871,Sushi Place,Burger,400,30,Card,4,No,3/5/2023,Zone 1,Fast
1869,908,Pizza Hub,Burger,350,35,Cash,1,No,3/7/2023,Zone 2,Slow
3757,389,Burger Town,Burger,250,25,Cash,2,Yes,2/26/2023,Zone 1,Fast
3268,815,Taco Land,Taco,400,25,Cash,3,No,1/6/2023,Zone 3,Fast
1496,311,Sushi Place,Taco,400,45,Card,2,No,2/20/2023,Zone 2,Slow
4017,568,Pizza Hub,Sushi,250,45,Wallet,3,No,1/4/2023,Zone 3,Slow
4693,829,Biryani House,Taco,400,40,Card,1,No,2/11/2023,Zone 3,Slow
1430,341,Biryani House,Pizza,285,45,Wallet,4,Yes,3/3/2023,Zone 3,Slow
2539,583,Burger Town,Biryani,250,45,Cash,5,Yes,1/27/2023,Zone 2,Slow
5461,333,Taco Land,Burger,300,45,Wallet,3,Yes,2/27/2023,Zone 2,Slow
4135,108,Biryani House,Biryani,285,20,Card,4,Yes,1/21/2023,Zone 3,Fast
4166,370,Burger Town,Taco,400,30,Card,1,Yes,3/30/2023,Zone 3,Fast
1942,162,Taco Land,Taco,300,30,Wallet,4,Yes,3/14/2023,Zone 1,Fast
4058,893,Taco Land,Burger,250,20,Cash,3,No,3/2/2023,Zone 1,Fast
4309,889,Sushi Place,Biryani,300,35,Wallet,3,Yes,1/9/2023,Zone 1,Slow
1864,528,Biryani House,Burger,300,45,Wallet,2,Yes,2/5/2023,Zone 2,Slow
4313,813,Biryani House,Pizza,250,20,Wallet,5,No,3/10/2023,Zone 3,Fast
1199,635,Sushi Place,Taco,300,45,Cash,1,Yes,1/6/2023,Zone 1,Slow
3599,355,Burger Town,Sushi,285,20,Card,1,No,2/12/2023,Zone 2,Fast
2935,554,Biryani House,Pizza,400,20,Card,4,No,2/10/2023,Zone 2,Fast
1363,835,Pizza Hub,Burger,300,25,Cash,4,No,1/4/2023,Zone 1,Fast
5072,698,Biryani House,Biryani,300,35,Card,3,Yes,3/9/2023,Zone 1,Slow
5897,329,Biryani House,Pizza,285,20,Card,2,Yes,1/10/2023,Zone 2,Fast
