Gene,Sample_1,Sample_2,Sample_3,Sample_4,Sample_5,Sample_6,Sample_7,Sample_8,Sample_9,Sample_10,Sample_11,Sample_12,Sample_13,Sample_14,Sample_15,Sample_16,Sample_17,Sample_18,Sample_19,Sample_20
Gene_84,4.655549488965723,5.081348053515802,4.995859233247932,5.232202434895871,5.965315112613219,6.234214732536521,7.550500492814077,5.001645959261209,6.984322398476584,5.786011155774491,7.435856464085898,6.284566790474527,5.438949147977732,5.749166328188769,7.645354952270745,5.764835121748903,5.310723376847612,5.315003849873607,5.450873519010423,5.4055022775732775
Gene_85,5.950536290347567,6.674819492166604,4.877277978437702,6.3824097461840505,6.166452208213056,6.4924512640081495,6.289168643907818,8.455300139910895,5.362260015748684,5.469003044998182,4.720352151650757,4.8757999030530215,5.1706796256386305,6.591571018453098,5.6187627127271265,5.792838310905959,7.270088025254897,7.295007149938418,5.717875056862265,5.369136489316591
Gene_86,5.3768594735752355,5.444522880839745,5.362612872693482,7.189016531107551,7.420504247989855,5.429253706250524,5.167644426895771,6.471415556386404,5.4477769557190285,6.6329318177555106,5.135569686326463,6.692775769708238,5.795292766477712,5.6135051096772095,5.186335424862447,5.230333590988612,6.320058191493245,4.684561734112738,6.9948686937879385,5.466155356185082
Gene_87,6.2029230208512995,4.484255885002768,7.547505201330061,7.7958776730955215,5.387211309515614,5.6122984400640155,6.285865390724905,6.3344567899870245,6.658544273,8.010204538766349,5.850364055748208,4.6630220418594455,5.987634061757635,5.671679057,5.949919401143533,7.471708898,6.1776980457902395,5.205340815854196,5.288680089453432,6.595131185913768
Gene_88,5.823052773,5.201702755461547,4.620680771985473,5.269069960058081,5.966873027126203,7.794557863517788,5.482388700963829,6.223787951638898,5.983577103927248,7.188393273448084,7.298693290993424,6.281918021,6.688712745,6.609737723336705,7.419064413357521,4.050409827273967,6.6672189393045285,6.983736043903564,4.661276293864427,5.114331815993584
Gene_89,8.526932425873621,5.4691312270796795,5.510560557481778,7.044160877069072,6.681891489626311,7.846707325736034,6.583928185325964,5.640707909,6.590654830692309,7.108703580582908,5.149217251371846,5.271209803622616,5.518282949064474,6.242602813054941,6.865674651,7.081316957768537,5.162176938832218,5.155297001297018,7.315821840016223,6.646743935418645
Gene_90,6.820482181197364,6.507274031107298,7.066674689589154,7.169295590445673,7.382158991037527,6.648709887589643,5.832881919683146,6.146713686433323,7.206508966508357,5.183064329012764,6.082864841868997,6.473336675554967,5.970196218148559,6.524584683047615,5.663933303494259,6.268804934439231,4.489453949630503,5.312215705174569,5.3229888232096565,5.6256099667930854
Gene_91,6.368673308872901,5.606661187672639,6.028744822934818,7.278451862607299,6.191099068019903,6.046436548156149,4.640143859020081,6.746253566027221,6.645484181141075,8.163254723,5.073486745220252,5.466456374176918,4.485585937601879,6.548700476394901,5.917486481088606,4.294792392223983,5.165170089453327,6.336601427562167,5.456978054,5.303058539861904
Gene_92,5.692221765046999,6.219150327663939,6.2493836837107555,7.577453279763475,5.904704467613048,6.2790215257703395,6.607896509716539,6.186609123156358,5.5535663854494715,6.1940899928983075,5.925407322991924,6.343597535178216,4.563647542960839,6.550128481,5.1997067183926236,5.982072031750201,5.964579859308491,5.472933881760226,4.976340253869285,5.714313451907737
Gene_93,7.073631749859772,4.973484701,6.132969674146876,5.299879185060827,7.1950466289248425,4.476813095216225,5.441078152728411,6.377211875064521,7.565524029,5.934249738927012,7.625330309075195,4.638324969536369,7.692313019104875,5.740278828923468,6.035371417088639,4.9132891886152725,5.228730583322519,5.497090349961981,4.954305029122088,5.791082042629128
Gene_94,5.444800473306802,7.881157069,4.551986099583756,3.801194043379918,6.440014450053332,5.497945775647389,4.978767182869287,6.708356447299353,6.243800713771199,5.435921369263272,5.592984108193229,7.850781142435734,4.8340258143195385,6.102690516748587,6.247846281901825,4.9296794513481625,6.686827495452839,5.601672987118372,3.5076103484169328,6.659849612104565
Gene_95,4.719695601329105,6.872457328280145,6.650201177958661,5.900824136220617,7.846636996047666,4.929915233673848,4.474474829075261,5.3080919301187555,5.9544139836445025,6.243339449322692,4.883059115897636,4.952225053860901,6.687902082892398,5.652838518,6.917772151,7.210166095365318,5.355071539677702,6.793262496,5.244539198607118,8.233115917132176
Gene_96,5.758763942,6.352055396514297,4.748460575809556,7.443764604,5.917848821607431,7.117295831588128,6.342725346377704,6.456753219153784,6.569767280232204,6.447708560017315,5.307042995468785,7.026087440960004,6.843790025881575,6.316087822108933,5.329456838583317,5.848602508,3.846411887055448,6.2244200383822506,6.349615331028385,6.133499419061372
Gene_97,6.642722759867544,7.329152530132431,6.19652117,6.709003757588512,5.910264305712773,7.440117215449472,5.323607698,7.800940432910815,5.9598420493556565,4.569224897881952,3.0266938287074425,4.734363554910189,5.251909017151338,6.291658933189046,6.2893389056429845,5.829776208028821,6.635245536603957,4.973757625,6.610235005693996,6.474742104839891
Gene_98,6.128104414910789,5.318948342525119,6.840643548988724,5.3473760206976095,5.553816567,4.110459269054469,5.547693680750923,3.5761206733710433,4.416097176514277,6.760414656144297,6.377554733,5.817959568914344,7.830743824831262,6.4931956884898785,5.031664136746441,6.248305475735984,6.752483377074219,5.411891401075691,7.089272246931099,6.382033705716011
Gene_99,6.785800158650832,6.425457561784965,5.033023856870787,5.9522886438580205,5.9963974609094315,4.841635310807457,7.503398301767151,6.877362290575672,5.779035826170336,6.026885838994531,3.657521662334653,6.299671977337926,5.593970845587284,6.537179814541736,6.9442148402518145,6.195162047141818,7.665252233944695,5.821293115436505,6.624817823053875,6.804942573637347
Gene_100,6.208382807947553,3.9582651315757094,5.752822617479403,5.318015752002202,4.998379990105084,5.718899707114045,7.797686526849523,6.640842861,5.428821010217203,6.572582781356159,5.902654031107267,6.778774307977782,5.405327012837831,5.577431580978781,4.687511309663687,6.241409116370047,6.325251675854344,7.1792631585792295,6.791140004355883,5.715204443352567
Gene_101,7.399355436586002,6.924633682912769,6.059630369920174,5.353063222294426,6.698223314,6.393485385,6.895193220027732,6.635171801681969,7.049552715319335,5.464764788439432,4.821820312665723,6.432850402519974,7.1107531724146416,6.755184973803943,7.084477524857288,5.788110468801757,5.533381031824354,5.263098647768201,5.9441035333864045,5.921409204031181
Gene_102,7.317394065634326,6.197599605,8.075260872625265,5.310812181910432,7.735963803,6.197910783462648,5.348581996385551,5.5161141659456785,5.679652692,6.424165946401916,6.206677628539116,5.870702542964492,5.866372270273229,5.223305947027856,6.941619013551491,6.076518062243712,5.825556065714718,5.252570746750795,4.668086889608914,7.307964192549344
Gene_103,6.522835488,5.426299996061421,5.975645407739017,8.142270358611864,7.727543170100711,6.4363236696740325,6.038003478,6.120031326718261,6.613517972730417,4.977207434801595,6.554638708131807,4.376082157430033,6.7631423007096565,6.922481170233109,6.124376122300929,7.598110895751759,6.216719642122883,4.583176472,6.365169001048321,6.244897301712729
Gene_104,5.742623462576655,4.3314159261224106,6.399223122605279,6.647195939702741,5.516813537700626,7.573986763290033,4.774234336997659,4.53562512,6.224451818559972,7.047098302612154,5.396703151221845,6.573558836877425,4.332334733809138,6.990566827442789,5.121878296394548,5.015053874882968,5.886175227692523,6.432972928043635,6.163924064,5.257340834227621
Gene_105,7.6839276914578685,5.541115737,7.078680833431296,5.961491530499293,5.8273727,6.883659937486672,6.652322878,4.423607843,7.476540349725896,7.380091354147451,5.493910708808111,4.866957652622538,5.775320098,7.075021215,5.995737062356124,6.859414254759453,7.455401337726192,5.411981480963033,5.813426746944636,8.171192861062496
Gene_106,5.374437298490471,6.395803533437409,6.494030186282739,6.260673765823907,5.449694846,5.328376632061948,5.974445929008555,7.172729019259364,6.543600154594432,5.629385667913894,7.444343411979945,4.327595474187648,6.387148316060906,6.000559992339696,6.826453110858762,5.255021232514944,5.160391627959328,5.323929284706391,5.428071453801567,6.815324166809014
Gene_107,6.771698710648344,3.1514573793699245,7.1487657003721035,4.260286221,5.637559058596868,4.880330105373856,4.705318524279094,7.160826787,5.5322987986881085,6.346503881730715,4.818798827,5.377386100040681,4.2109876094985585,7.007117823412373,7.271030099,5.672926569136213,5.702050635186777,6.453221902282897,7.474482007378255,6.408610747563917
Gene_108,5.953079421120816,6.477040827223122,6.076821891060256,4.717007776,6.996266819,5.506243416838688,4.443418101340249,5.571884839034087,7.500759791,6.850221742113493,5.302458057524886,4.381177428,4.8848737373365125,6.0732194503124655,5.3446724767992055,6.194967705990758,5.447075983763766,4.9418535687055885,4.822968368546929,7.562354509
Gene_109,5.6513478655921405,5.650742295681571,5.678364948782617,8.076747983560841,6.381935452231553,6.430041647,7.030283454031842,6.238789159026513,5.740957854179297,5.803650150915022,9.234025356,9.919684791878822,8.833859731937396,7.7729025052800615,9.644996725775806,8.033517922268889,7.765031858715604,8.041558969523027,5.591068294913642,9.710086546
Gene_110,5.928398740585936,5.962777763490158,6.727629544,6.051945885807299,6.732640077,5.919283419891418,6.07863519,4.001799315467892,6.916327674702481,6.346488475897993,6.491003945957753,6.329823061,5.938223938,6.163427820386131,5.402721064153752,6.616579352307271,4.692901655600868,6.186068432470547,6.561573470571105,5.801330866177097
Gene_111,6.998010109859652,3.1037446218063107,8.088374704780728,5.860410371844826,7.108182816737516,4.960094072874469,6.612773905,4.946584436826344,5.376231039304195,7.914031353866786,6.370867792471024,5.008665607765749,5.034173229104036,6.236717121026393,6.678549654621052,4.125134344498289,6.522020635110767,5.4567984996236625,5.807193912692587,4.660482076434963
Gene_112,5.809317599236653,6.217432873179723,6.8700677306887545,6.495681887972605,6.150418905143576,6.3649610024662255,8.403415585238275,5.9423812029664145,6.201099046714967,7.050654396007612,5.148382759813292,6.966125325530311,6.032863373980213,5.617221598290442,5.883511647368965,6.489211824664301,6.440494496163338,5.924972999603199,7.092959110896668,6.9704626369066665
Gene_113,7.105525932957984,7.187030305560381,6.638730222029185,4.8569950872695165,7.6334315323010955,4.853654606981312,6.3026354652390335,5.245724149980642,5.935861653407008,6.32876241,6.413372029130396,6.0546117829100705,6.657321095119539,6.314267421801183,7.060800071805947,6.8995613767383075,4.9817460985822715,4.914036829258293,5.298750455595924,6.9761386900669216
Gene_114,6.3213572154502735,6.421920754235285,7.613711269058647,6.453534301513979,5.755843364709351,6.964087168288358,7.189470489,4.7723921848630075,6.597400069849858,6.701172742310899,4.423691003228754,6.394757389107993,6.362543091092961,7.162648058686193,6.180338690663888,4.656790609416099,5.040645039351877,4.818004478102175,5.462056034,5.817098432576073
Gene_115,5.702436496640008,7.375706813,5.849944412967473,6.125576453471543,5.826928176,6.015579047581467,4.903724913104798,4.559949117405706,7.594505063224972,5.153038651681673,4.834558473778943,7.470661990652289,4.674718628047559,7.3461034238624805,7.185163031,6.898302549689035,5.306233392503249,6.342450879176901,4.722628866449382,6.910907035033749
Gene_116,5.008607650543693,3.846609886396285,5.361038252310498,4.676910206592502,7.642015160136369,7.009817089342635,5.311849654822276,8.252435805344309,6.981765486991594,5.675168616491377,5.926015218463731,5.590679785413315,4.7762551533437305,3.522493881370983,4.9614591429642445,7.112798195612907,5.597166571525196,5.8306711428849525,6.655554358288453,7.805668878116265
Gene_117,3.500594285126427,8.290942572590742,4.610427533236404,4.354601253043108,7.0225704320096405,8.439752406339274,7.384272818510518,6.56390912,6.594754341665286,6.853415558780307,7.325004654945639,5.027664996183812,4.057429428562593,8.359614259100104,8.268991611659454,6.188453596429283,4.729511754418178,6.963226533893939,5.892016314,5.887018876893389
Gene_118,6.758928589786765,6.281191423969376,6.104201103951876,5.937406872100477,5.246035411133324,5.719324923133226,4.3070431858046145,5.901660373,5.011408892849083,4.896410682784229,6.894458843105129,6.334374746873299,4.814185088985055,5.675258064918026,6.6611529286613465,6.510252222405018,6.2620165743584755,6.933422954475864,5.638283012182735,6.178669775219072
Gene_119,6.179894151153478,7.392002286344599,6.918316606002313,4.429499396376823,5.010371863429662,6.940771187988216,5.017512606461691,5.775366850002976,6.550052099024552,5.031655545136365,2.6244209,5.550349806157186,6.763902908575645,5.609605532882857,5.533772608282888,4.958547048225181,7.003365892729145,6.548463273540571,6.825414597823085,4.273786038
Gene_120,6.105375506,4.665974505081795,5.398632356048786,6.3197819341425365,4.407006266468331,6.440474737960399,5.980362201073318,6.5524899544171475,6.223914134064661,7.364140429973844,7.798213612743982,7.932208192283953,7.2433793059984115,7.121361157695801,7.717785930278373,9.184316642152234,5.364142123782267,10.076116469766143,8.271435892479113,7.871695512
Gene_121,6.1252245026479075,5.570594458874747,6.122297503032284,6.543298029036388,6.048860070325705,6.040591691203883,5.298008312193245,5.337099082449052,4.597394728200307,7.749576743186939,6.906834146372926,4.548165254831565,5.3352990948489865,5.878924567609446,7.365560370432178,5.953503418873442,6.450054671185146,5.410421004063872,6.486842068967491,7.677239592974457
Gene_122,4.756136764608715,5.307094802204093,5.281592734430802,6.8949243769444415,5.705050321707972,7.247742072673734,5.326509375756132,6.278994162223802,5.164652946740243,8.145149127773388,6.995526691674114,5.918544012222121,6.675490847,6.577516954607212,6.506587671697275,7.111953360860409,7.104477703837467,5.872841403125116,6.641879061477769,5.616905078840206
Gene_123,4.812401580970487,6.309820710227028,6.633776880932098,6.4137990974514985,5.814712341122291,5.870179300266574,6.043811472,5.852997998371511,6.963879117,8.210523001591351,5.076927603684423,5.730506244296014,5.923721848260417,4.338419010822008,6.860332559416721,3.232674577397602,8.714816939486322,7.501879133796319,5.738991275827686,6.009426360563773
Gene_124,5.442508214992166,4.630197020420923,5.911717951648745,8.579709337654318,5.196325432030269,7.6391168054440675,7.677700814076441,5.4464117582920055,6.5689830791852755,7.628396623128538,6.302971873587283,5.410839612011058,6.192619147586936,5.856000022298339,5.905727282769034,6.181461063480639,4.686472201646006,6.039569724133648,6.163447746617477,6.128849621355914
Gene_125,5.620872259012513,5.796419639897638,5.418319086051357,4.985243269307134,5.350722454933993,4.7760597332377435,6.034083468259226,5.230026768941358,6.233785911790748,4.444104353796373,5.784169244563846,7.137857775969372,5.646347445118449,6.227325907,7.297297533925546,5.920623859979687,6.2144632674675515,5.903615363685103,7.237369793563599,5.742275438413705
